198.056508	15.653430
198.818765	11.160114
199.580988	26.039416
200.343178	18.444375
201.105336	18.467193
201.867460	13.269963
202.629552	14.540131
203.391611	22.244099
204.153637	4.741823
204.915629	6.657733
205.677589	6.478049
206.439516	14.564793
207.201410	11.362385
207.963271	-0.461990
208.725099	4.059862
209.486893	10.572607
210.248655	18.494653
211.010384	14.277134
211.772079	9.428310
212.533741	8.001834
213.295371	1.561903
214.056967	20.194574
214.818529	9.664252
215.580059	5.800365
216.341555	8.838375
217.103019	7.584236
217.864449	10.759949
218.625845	8.531497
219.387209	6.407800
220.148539	2.504595
220.909836	11.021926
221.671099	9.287163
222.432329	11.143052
223.193526	10.908390
223.954690	8.708616
224.715820	13.187722
225.476916	9.664877
226.237979	9.435229
226.999009	6.133682
227.760006	4.231414
228.520968	5.812010
229.281898	8.945162
230.042793	6.173523
230.803656	8.659377
231.564484	11.214757
232.325280	5.659427
233.086041	3.671464
233.846769	4.772114
234.607464	6.798267
235.368124	3.803900
236.128752	3.734548
236.889345	6.247327
237.649905	5.798202
238.410431	8.234975
239.170923	3.365557
239.931382	3.333293
240.691807	4.348375
241.452198	6.212542
242.212556	5.310750
242.972879	5.615778
243.733169	0.845931
244.493425	5.385779
245.253647	7.874850
246.013835	5.842263
246.773990	5.990566
247.534110	8.299470
248.294197	5.302058
249.054250	6.454231
249.814268	3.803844
250.574253	3.142171
251.334204	3.639882
252.094121	8.610607
252.854004	3.979630
253.613853	4.153117
254.373667	6.493637
255.133448	6.010560
255.893195	7.369446
256.652907	6.554356
257.412586	7.761879
258.172230	7.457054
258.931840	7.833506
259.691416	7.362533
260.450958	7.579132
261.210466	10.399476
261.969939	7.153688
262.729378	8.082674
263.488783	7.609486
264.248154	8.734324
265.007490	6.824025
265.766793	8.683459
266.526061	8.018164
267.285294	4.772344
268.044493	7.763175
268.803658	3.907703
269.562789	9.177935
270.321885	7.915622
271.080946	5.876332
271.839974	7.241759
272.598966	8.425142
273.357925	11.147461
274.116849	13.103457
274.875738	12.543362
275.634593	9.844331
276.393413	7.135365
277.152199	7.701380
277.910951	10.183266
278.669667	8.624088
279.428350	6.688276
280.186997	4.953824
280.945610	11.776268
281.704188	10.224122
282.462732	6.984201
283.221241	9.223775
283.979715	7.509904
284.738155	11.236602
285.496559	11.766573
286.254930	8.751240
287.013265	10.944836
287.771566	6.465165
288.529831	8.273727
289.288062	4.026220
290.046259	6.377445
290.804420	10.529819
291.562546	10.676321
292.320638	9.202567
293.078695	6.659352
293.836717	6.104387
294.594703	9.134182
295.352655	9.825145
296.110572	7.482661
296.868455	6.929481
297.626302	4.784881
298.384114	9.370501
299.141891	7.057328
299.899633	5.635798
300.657340	9.321046
301.415012	7.554747
302.172648	9.481757
302.930250	9.129052
303.687817	7.024104
304.445348	8.610461
305.202844	7.036636
305.960306	11.627497
306.717732	8.825345
307.475122	10.968178
308.232478	7.093032
308.989798	9.595309
309.747083	10.856017
310.504333	7.126328
311.261548	13.192668
312.018727	5.884758
312.775871	7.495118
313.532979	9.113292
314.290052	9.308759
315.047090	6.099671
315.804093	11.511040
316.561060	10.455666
317.317991	9.392120
318.074888	9.949912
318.831748	8.875546
319.588574	13.413825
320.345363	13.237462
321.102118	12.696299
321.858836	12.697867
322.615520	12.337668
323.372167	8.896435
324.128780	13.815744
324.885356	8.010248
325.641897	11.852282
326.398402	12.420071
327.154872	9.145845
327.911306	9.888680
328.667705	8.981969
329.424067	8.622394
330.180394	11.197434
330.936686	14.877594
331.692941	10.844194
332.449161	8.461070
333.205345	8.653344
333.961493	10.690154
334.717606	15.129189
335.473682	9.234055
336.229723	12.386980
336.985728	9.253235
337.741697	8.892245
338.497631	7.788413
339.253528	12.807794
340.009389	8.359051
340.765215	5.948451
341.521004	9.301760
342.276758	12.849815
343.032476	9.137319
343.788157	10.085704
344.543803	10.292056
345.299412	10.499944
346.054986	13.342384
346.810523	14.126940
