198.056508	61.252551
198.818765	58.098241
199.580988	57.096182
200.343178	54.472388
201.105336	53.137858
201.867460	51.406682
202.629552	49.044980
203.391611	47.472163
204.153637	49.314957
204.915629	43.531330
205.677589	48.136891
206.439516	41.218364
207.201410	42.419570
207.963271	41.532883
208.725099	38.974677
209.486893	37.224388
210.248655	37.462424
211.010384	36.448683
211.772079	36.237503
212.533741	34.447895
213.295371	33.502824
214.056967	33.644923
214.818529	30.962777
215.580059	30.923195
216.341555	30.510071
217.103019	29.888785
217.864449	29.051862
218.625845	30.024307
219.387209	26.912760
220.148539	26.016483
220.909836	26.238306
221.671099	22.588777
222.432329	25.071866
223.193526	25.175416
223.954690	22.895233
224.715820	23.188410
225.476916	21.343270
226.237979	21.701027
226.999009	21.007862
227.760006	20.858381
228.520968	22.424673
229.281898	19.255638
230.042793	20.006788
230.803656	18.451133
231.564484	19.000386
232.325280	16.999241
233.086041	17.908584
233.846769	17.179612
234.607464	16.743160
235.368124	16.242653
236.128752	15.461029
236.889345	14.901711
237.649905	14.948489
238.410431	15.735963
239.170923	16.066108
239.931382	14.964733
240.691807	13.532143
241.452198	15.445069
242.212556	15.349779
242.972879	14.737164
243.733169	15.666642
244.493425	14.709909
245.253647	15.716190
246.013835	15.623880
246.773990	14.360717
247.534110	15.154832
248.294197	16.270689
249.054250	15.854239
249.814268	16.720373
250.574253	16.223523
251.334204	17.388711
252.094121	19.274513
252.854004	18.803750
253.613853	21.230737
254.373667	21.478951
255.133448	23.107264
255.893195	23.431487
256.652907	23.898189
257.412586	24.078699
258.172230	24.879444
258.931840	26.821242
259.691416	27.172884
260.450958	28.576773
261.210466	28.927876
261.969939	31.231956
262.729378	31.153436
263.488783	31.482038
264.248154	31.514865
265.007490	33.850755
265.766793	34.842380
266.526061	34.933683
267.285294	36.141330
268.044493	34.527645
268.803658	35.187936
269.562789	36.430784
270.321885	36.807644
271.080946	36.319524
271.839974	38.038291
272.598966	36.936588
273.357925	36.652082
274.116849	35.976698
274.875738	36.182775
275.634593	35.381684
276.393413	36.698917
277.152199	35.310827
277.910951	36.102561
278.669667	35.933700
279.428350	35.046566
280.186997	34.467185
280.945610	33.961236
281.704188	33.531335
282.462732	33.826186
283.221241	33.883254
283.979715	33.982316
284.738155	33.129248
285.496559	32.815665
286.254930	31.765140
287.013265	31.610171
287.771566	32.122634
288.529831	30.704720
289.288062	29.665921
290.046259	30.119759
290.804420	30.808797
291.562546	30.273705
292.320638	30.909800
293.078695	30.291055
293.836717	30.468074
294.594703	30.930846
295.352655	30.225719
296.110572	30.073172
296.868455	30.045519
297.626302	29.152328
298.384114	29.720399
299.141891	30.311224
299.899633	31.173010
300.657340	28.420398
301.415012	28.901301
302.172648	30.218712
302.930250	28.844294
303.687817	29.466116
304.445348	29.240424
305.202844	30.116802
305.960306	29.103978
306.717732	30.253283
307.475122	30.604755
308.232478	30.127653
308.989798	29.372306
309.747083	29.115483
310.504333	30.999527
311.261548	30.307481
312.018727	31.599367
312.775871	31.372424
313.532979	30.145340
314.290052	30.862117
315.047090	30.623938
315.804093	31.277654
316.561060	29.726539
317.317991	30.939812
318.074888	30.392460
318.831748	31.136866
